stock_id,name,entry_date,exit_date,entry_price,exit_price,realized_pnl_pct,stoploss_triggered,exit_reason,score
6719,力智,2021-05-03,2021-05-05,220.0,196.5,-0.11266068181818181,True,Stop Loss / Trailing Stop,0.16846356425029071
8101,華冠,2021-05-03,2021-05-12,3.11,2.81,-0.10230552250803851,True,Stop Loss / Trailing Stop,0.1591356255629443
9105,泰金寶-DR,2021-05-03,2021-05-12,5.18,4.67,-0.10429809845559837,True,Stop Loss / Trailing Stop,0.30948597555142043
9110,越南控-DR,2021-05-03,2021-05-13,3.16,2.85,-0.10394376582278478,True,Stop Loss / Trailing Stop,0.35971730282092546
1455,集盛,2021-06-01,2021-06-10,26.25,24.0,-0.09155678571428574,True,Stop Loss / Trailing Stop,0.3066384034921946
2014,中鴻,2021-06-01,2021-06-07,53.3,47.2,-0.12028902908067532,True,Stop Loss / Trailing Stop,0.37173337399662015
2603,長榮,2021-06-01,2021-07-01,108.0,213.0,0.9663797222222223,False,Normal Rebalance Exit,0.7064940675932407
2606,裕民,2021-06-01,2021-06-09,61.0,55.1,-0.10256381147540986,True,Stop Loss / Trailing Stop,0.3076407519293135
2609,陽明,2021-06-01,2021-07-01,112.5,196.0,0.7363797222222221,False,Normal Rebalance Exit,0.7318966660741961
2613,中櫃,2021-06-01,2021-07-01,27.6,48.4,0.7477806884057969,False,Normal Rebalance Exit,0.3106230051369767
2615,萬海,2021-06-01,2021-07-01,159.5,336.0,1.1007405721003134,False,Normal Rebalance Exit,0.8134749809367252
2617,台航,2021-06-01,2021-07-01,42.0,71.9,0.7060622619047621,False,Normal Rebalance Exit,0.3224026695131332
2636,台驊控股,2021-06-01,2021-07-01,113.0,286.5,1.5295557300884957,False,Normal Rebalance Exit,0.6865099692719614
2637,慧洋-KY,2021-06-01,2021-07-01,70.0,111.0,0.5798717857142857,False,Normal Rebalance Exit,0.5498863512780648
2641,正德,2021-06-01,2021-07-01,19.7,37.85,0.9154772969543148,False,Normal Rebalance Exit,0.35407814900324075
2642,宅配通,2021-06-01,2021-07-01,80.7,143.0,0.7661525433705081,False,Normal Rebalance Exit,0.5169361324312299
3230,錦明,2021-06-01,2021-06-07,17.3,16.05,-0.0780968352601156,True,Stop Loss / Trailing Stop,0.3042849967458876
3362,先進光,2021-06-01,2021-06-08,97.7,90.0,-0.08465519191402252,True,Stop Loss / Trailing Stop,0.3431262304164944
5475,德宏,2021-06-01,2021-07-01,23.6,34.05,0.43695411016949137,False,Normal Rebalance Exit,0.4722863521566068
5608,四維航,2021-06-01,2021-06-07,36.6,33.55,-0.08917583333333348,True,Stop Loss / Trailing Stop,0.5629331607517343
5609,中菲行,2021-06-01,2021-07-01,90.8,131.0,0.4368887775330397,False,Normal Rebalance Exit,0.2993562464161759
6015,宏遠證,2021-06-01,2021-06-08,27.65,25.7,-0.07636691229656414,True,Stop Loss / Trailing Stop,0.3198500790617838
6465,威潤,2021-06-01,2021-07-01,13.75,23.15,0.6777938636363636,False,Normal Rebalance Exit,0.321514848043169
6763,綠界科技*,2021-06-01,2021-07-01,879.0,1460.0,0.6551358845278725,False,Normal Rebalance Exit,0.40117512690002555
2002,中鋼,2021-07-01,2021-07-14,39.1,35.9,-0.08768393222506402,True,Stop Loss / Trailing Stop,0.1248335226370162
2007,燁興,2021-07-01,2021-08-02,22.85,34.8,0.5171334299781181,False,Normal Rebalance Exit,0.06085270435801064
2023,燁輝,2021-07-01,2021-07-14,36.55,33.7,-0.08381787619699024,True,Stop Loss / Trailing Stop,0.062034016198084733
2025,千興,2021-07-01,2021-08-02,5.69,6.67,0.1663894859402459,False,Normal Rebalance Exit,0.3949308696544424
2364,倫飛,2021-07-01,2021-08-02,3.22,3.56,0.09974756211180111,False,Normal Rebalance Exit,0.23449729225641983
2409,友達,2021-07-01,2021-07-20,22.25,20.1,-0.10247171348314602,True,Stop Loss / Trailing Stop,0.07738188700722667
2516,新建,2021-07-01,2021-08-02,6.3,6.0,-0.05346154761904756,False,Normal Rebalance Exit,0.07643914992613306
2606,裕民,2021-07-01,2021-07-05,88.7,78.0,-0.12647384160090194,True,Stop Loss / Trailing Stop,0.058316653034618963
2607,榮運,2021-07-01,2021-07-05,49.0,43.5,-0.11808739795918369,True,Stop Loss / Trailing Stop,0.11984304464315156
2611,志信,2021-07-01,2021-07-05,43.5,38.85,-0.11273905172413792,True,Stop Loss / Trailing Stop,0.13450922019572675
2613,中櫃,2021-07-01,2021-07-07,48.4,43.15,-0.11431357438016534,True,Stop Loss / Trailing Stop,0.0762993558045175
2615,萬海,2021-07-01,2021-07-05,336.0,302.0,-0.10703297619047616,True,Stop Loss / Trailing Stop,0.10803589090468832
2633,台灣高鐵,2021-07-01,2021-08-02,29.9,30.35,0.009207667224080368,False,Normal Rebalance Exit,0.12928552705946975
2939,永邑-KY,2021-07-01,2021-08-02,33.0,35.3,0.06385446969696959,False,Normal Rebalance Exit,0.05799602095491975
3494,誠研,2021-07-01,2021-08-02,3.5,3.6,0.02272892857142869,False,Normal Rebalance Exit,0.07689020268704369
5007,三星,2021-07-01,2021-08-02,59.5,57.8,-0.03441392857142858,False,Normal Rebalance Exit,0.06884319817127833
5227,立凱-KY,2021-07-01,2021-08-02,16.75,24.1,0.43296347014925374,False,Normal Rebalance Exit,0.07606240178971024
5608,四維航,2021-07-01,2021-07-05,69.0,63.0,-0.09279902173913049,True,Stop Loss / Trailing Stop,0.09266359638337786
6405,悅城,2021-07-01,2021-07-08,49.55,45.95,-0.07849638496468206,True,Stop Loss / Trailing Stop,0.07684015747299047
6753,龍德造船,2021-07-01,2021-08-02,33.85,33.5,-0.016182234121122657,False,Normal Rebalance Exit,0.07930984666469414
1783,和康生,2021-08-02,2021-09-01,57.5,62.4,0.07937489130434791,False,Normal Rebalance Exit,0.05247410267107593
2025,千興,2021-08-02,2021-08-05,6.67,5.9,-0.12128477886056968,True,Stop Loss / Trailing Stop,0.05256325347580614
2344,華邦電,2021-08-02,2021-08-11,35.3,31.85,-0.10357621104815853,True,Stop Loss / Trailing Stop,0.05747386543845162
2364,倫飛,2021-08-02,2021-08-05,3.56,3.3,-0.07887620786516861,True,Stop Loss / Trailing Stop,0.16984104989341
3114,好德,2021-08-02,2021-08-17,38.1,35.0,-0.0872073293963255,True,Stop Loss / Trailing Stop,0.057983307547651984
3481,群創,2021-08-02,2021-08-24,19.1,17.0,-0.11579014397905765,True,Stop Loss / Trailing Stop,0.067134292948692
3494,誠研,2021-08-02,2021-09-01,3.6,3.37,-0.06973138888888888,False,Normal Rebalance Exit,0.08130771726512598
3556,禾瑞亞,2021-08-02,2021-08-06,114.5,102.0,-0.11501280567685593,True,Stop Loss / Trailing Stop,0.05340582512270394
3585,聯致,2021-08-02,2021-09-01,8.85,8.55,-0.03974080508474567,False,Normal Rebalance Exit,0.04735169358062626
3663,鑫科,2021-08-02,2021-08-13,40.6,37.5,-0.08219717980295574,True,Stop Loss / Trailing Stop,0.04806915416808326
5240,建騰,2021-08-02,2021-08-03,5.06,4.53,-0.11058558300395241,True,Stop Loss / Trailing Stop,0.06977504205203423
5344,立衛,2021-08-02,2021-08-04,22.0,20.2,-0.0876606818181819,True,Stop Loss / Trailing Stop,0.06306966683128908
5381,合正,2021-08-02,2021-09-01,5.58,6.24,0.11243706989247323,False,Normal Rebalance Exit,0.06067831297878616
5701,劍湖山,2021-08-02,2021-08-09,3.65,3.38,-0.07981510273972606,True,Stop Loss / Trailing Stop,0.07054278894430378
6104,創惟,2021-08-02,2021-08-04,142.0,128.0,-0.10443404929577463,True,Stop Loss / Trailing Stop,0.05293196783191627
6225,天瀚,2021-08-02,2021-08-06,9.7,8.61,-0.1182136340206186,True,Stop Loss / Trailing Stop,0.04564132150857082
6568,宏觀,2021-08-02,2021-08-19,226.5,199.5,-0.1250477980132451,True,Stop Loss / Trailing Stop,0.062263989374759895
6684,安格,2021-08-02,2021-08-13,184.0,163.5,-0.11725554347826087,True,Stop Loss / Trailing Stop,0.04728839030557771
6695,芯鼎,2021-08-02,2021-08-13,57.8,53.5,-0.08023696366781999,True,Stop Loss / Trailing Stop,0.04512009905883259
6741,91APP*-KY,2021-08-02,2021-08-05,370.5,328.0,-0.12055235155195679,True,Stop Loss / Trailing Stop,0.17489221142243375
2025,千興,2021-09-01,2021-09-07,5.54,4.9,-0.1213659657039711,True,Stop Loss / Trailing Stop,0.13753689781274497
2364,倫飛,2021-09-01,2021-09-15,3.25,2.97,-0.09199634615384614,True,Stop Loss / Trailing Stop,0.08309069266703684
4803,VHQ-KY,2021-09-01,2021-09-02,11.0,10.1,-0.0876606818181819,True,Stop Loss / Trailing Stop,0.12317377426356872
5210,寶碩,2021-09-01,2021-09-02,21.2,19.1,-0.10489910377358483,True,Stop Loss / Trailing Stop,0.12201005497391613
8101,華冠,2021-09-01,2021-09-22,2.59,2.4,-0.07920157335907332,True,Stop Loss / Trailing Stop,0.07840776612492902
8227,巨有科技,2021-09-01,2021-10-01,62.2,77.6,0.24174592443729878,False,Normal Rebalance Exit,0.08697721826272385
2025,千興,2021-10-01,2021-11-01,5.2,5.32,0.017234423076922994,False,Normal Rebalance Exit,0.027387321102758263
2516,新建,2021-10-01,2021-11-01,5.78,5.65,-0.02833384948096887,False,Normal Rebalance Exit,0.015197966512130739
2887,台新新光金,2021-10-01,2021-11-01,17.75,18.25,0.022326514084507004,False,Normal Rebalance Exit,0.010391899634579557
5381,合正,2021-10-01,2021-11-01,6.29,6.18,-0.02333057631160576,False,Normal Rebalance Exit,0.023001103950608188
5464,霖宏,2021-10-01,2021-10-04,22.1,20.55,-0.07597824660633481,True,Stop Loss / Trailing Stop,0.02633875340533467
5543,桓鼎-KY,2021-10-01,2021-11-01,68.1,66.6,-0.027868931718061624,False,Normal Rebalance Exit,0.009369822353547929
5864,致和證,2021-10-01,2021-11-01,14.8,14.9,0.0009142567567567992,False,Normal Rebalance Exit,0.020179681878567425
6171,大城地產,2021-10-01,2021-10-18,30.0,27.1,-0.10250916666666657,True,Stop Loss / Trailing Stop,0.011648546548839064
6834,天二科技,2021-10-01,2021-10-22,40.15,37.1,-0.08180763075965128,True,Stop Loss / Trailing Stop,0.04720213270135803
8931,大汽電,2021-10-01,2021-11-01,33.45,32.9,-0.02228495142002998,False,Normal Rebalance Exit,0.01745344695404224
1711,永光,2021-11-01,2021-12-01,25.9,26.45,0.015393021235521304,False,Normal Rebalance Exit,0.11426163001863146
2498,宏達電,2021-11-01,2021-11-04,72.1,67.0,-0.07657759015256585,True,Stop Loss / Trailing Stop,0.15285569957233328
2603,長榮,2021-11-01,2021-12-01,100.5,124.5,0.23296347014925375,False,Normal Rebalance Exit,0.11219691163068786
3011,今皓,2021-11-01,2021-11-15,12.55,11.65,-0.07755564741035861,True,Stop Loss / Trailing Stop,0.12476215329394393
3207,耀勝,2021-11-01,2021-12-01,23.3,24.45,0.04351372317596566,False,Normal Rebalance Exit,0.118281358550302
3276,宇環,2021-11-01,2021-12-01,17.05,17.2,0.002955153958944274,False,Normal Rebalance Exit,0.12026423603623487
3491,昇達科,2021-11-01,2021-12-01,136.5,160.0,0.16631867216117222,False,Normal Rebalance Exit,0.1598740532731935
3576,聯合再生,2021-11-01,2021-11-04,26.25,24.1,-0.08774726190476181,True,Stop Loss / Trailing Stop,0.12792357629478146
3689,湧德,2021-11-01,2021-11-08,48.85,44.9,-0.08670227482088025,True,Stop Loss / Trailing Stop,0.13558446321754195
4721,美琪瑪,2021-11-01,2021-11-04,177.5,163.5,-0.08471573943661972,True,Stop Loss / Trailing Stop,0.13394261065399599
4738,大同精化,2021-11-01,2021-11-05,9.48,8.73,-0.08495642405063289,True,Stop Loss / Trailing Stop,0.1156436388792029
4980,佐臻,2021-11-01,2021-11-03,43.35,40.0,-0.08312047001153403,True,Stop Loss / Trailing Stop,0.13502612700071703
5227,立凱-KY,2021-11-01,2021-11-02,47.55,42.85,-0.10468582281808617,True,Stop Loss / Trailing Stop,0.11314899502685312
5351,鈺創,2021-11-01,2021-12-01,65.3,90.0,0.37241171133231243,False,Normal Rebalance Exit,0.11357106489650119
6174,安碁,2021-11-01,2021-12-01,28.15,35.45,0.25348254440497353,False,Normal Rebalance Exit,0.11715098963193062
6217,中探針,2021-11-01,2021-11-11,63.1,58.3,-0.0819122305863709,True,Stop Loss / Trailing Stop,0.1272653695521717
6259,百徽,2021-11-01,2021-12-01,27.25,35.2,0.28590061926605514,False,Normal Rebalance Exit,0.12716177278429516
6418,詠昇,2021-11-01,2021-11-05,20.1,18.65,-0.07798180348258724,True,Stop Loss / Trailing Stop,0.1377307470152142
6834,天二科技,2021-11-01,2021-12-01,37.3,38.65,0.030350529490616757,False,Normal Rebalance Exit,0.1613227953825219
8121,越峰,2021-11-01,2021-12-01,46.95,55.0,0.16561649893503724,False,Normal Rebalance Exit,0.11779824903529618
2025,千興,2021-12-01,2022-01-03,5.5,6.03,0.09052113636363643,False,Normal Rebalance Exit,0.048219296957769484
2305,全友,2021-12-01,2022-01-03,8.78,10.15,0.15019394646924852,False,Normal Rebalance Exit,0.0513093652410652
2429,銘旺科,2021-12-01,2021-12-14,23.0,20.95,-0.09497293478260874,True,Stop Loss / Trailing Stop,0.059693672072837045
2497,怡利電,2021-12-01,2022-01-03,68.6,81.6,0.18366187317784252,False,Normal Rebalance Exit,0.08467234521198953
2516,新建,2021-12-01,2022-01-03,6.03,6.8,0.1218523590381426,False,Normal Rebalance Exit,0.05378290408739107
3095,及成,2021-12-01,2022-01-03,3.01,3.56,0.17688175249169455,False,Normal Rebalance Exit,0.0733159400218796
3508,位速,2021-12-01,2021-12-02,56.5,51.0,-0.10318763274336287,True,Stop Loss / Trailing Stop,0.07016990357676747
3592,瑞鼎,2021-12-01,2022-01-03,539.0,580.0,0.07022429035250474,False,Normal Rebalance Exit,0.05359769014834597
3642,駿熠電,2021-12-01,2022-01-03,7.77,9.57,0.22581773166023186,False,Normal Rebalance Exit,0.07769180033085409
4154,樂威科-KY,2021-12-01,2021-12-03,61.8,55.8,-0.10292987864077666,True,Stop Loss / Trailing Stop,0.05153103299854379
4803,VHQ-KY,2021-12-01,2021-12-02,2.63,2.37,-0.10470181558935357,True,Stop Loss / Trailing Stop,1.2382489980741218
4923,力士,2021-12-01,2022-01-03,90.4,89.1,-0.02022303097345149,False,Normal Rebalance Exit,0.05791319151977729
4951,精拓科,2021-12-01,2022-01-03,65.3,73.9,0.1258573468606434,False,Normal Rebalance Exit,0.05931397339437453
5355,佳總,2021-12-01,2022-01-03,6.73,7.41,0.09519761887072795,False,Normal Rebalance Exit,0.04975262437074676
5381,合正,2021-12-01,2022-01-03,6.01,6.11,0.010796435108153063,False,Normal Rebalance Exit,0.0585180579457472
5488,松普,2021-12-01,2022-01-03,9.33,10.8,0.151713770096463,False,Normal Rebalance Exit,0.05953643508603898
6243,迅杰,2021-12-01,2021-12-17,64.6,58.6,-0.09872175696594412,True,Stop Loss / Trailing Stop,0.054397510787926116
6693,廣閎科,2021-12-01,2022-01-03,131.0,162.5,0.23461551526717558,False,Normal Rebalance Exit,0.049271038815149236
6719,力智,2021-12-01,2022-01-03,825.0,911.0,0.09839992424242425,False,Normal Rebalance Exit,0.050930594874172966
8119,公信,2021-12-01,2022-01-03,31.9,33.85,0.05528602664576818,False,Normal Rebalance Exit,0.05104073574734132
1413,宏洲,2022-01-03,2022-02-07,10.65,10.25,-0.04340118544600938,False,Normal Rebalance Exit,0.02918790246316985
1447,力鵬,2022-01-03,2022-01-24,10.25,9.39,-0.08974493902439021,True,Stop Loss / Trailing Stop,0.0367401701270478
2025,千興,2022-01-03,2022-01-21,6.03,5.5,-0.09373636401326704,True,Stop Loss / Trailing Stop,0.05712315914072197
2067,嘉鋼,2022-01-03,2022-02-07,14.5,14.4,-0.012739051724137945,False,Normal Rebalance Exit,0.036407568196619465
2516,新建,2022-01-03,2022-01-14,6.8,6.31,-0.07790132352941184,True,Stop Loss / Trailing Stop,0.0648296432147786
2547,日勝生,2022-01-03,2022-02-07,10.85,10.9,-0.0012342050691243325,False,Normal Rebalance Exit,0.026176047172391876
2618,長榮航,2022-01-03,2022-01-21,26.85,24.35,-0.09895236964618251,True,Stop Loss / Trailing Stop,0.035138778525069136
3043,科風,2022-01-03,2022-02-07,4.05,4.87,0.19662663580246928,False,Normal Rebalance Exit,0.04966803238757225
3095,及成,2022-01-03,2022-02-07,3.56,3.96,0.1065170505617978,False,Normal Rebalance Exit,0.06652871488798609
3494,誠研,2022-01-03,2022-02-07,5.47,5.19,-0.057030799817184535,False,Normal Rebalance Exit,0.06950812629675507
4150,優你康,2022-01-03,2022-02-07,9.57,10.55,0.09656084378265414,False,Normal Rebalance Exit,0.536252863140262
4402,郡都開發,2022-01-03,2022-02-07,6.77,6.86,0.007451443870014813,False,Normal Rebalance Exit,0.02767575537621421
4533,協易機,2022-01-03,2022-02-07,12.3,11.8,-0.04649290650406504,False,Normal Rebalance Exit,0.027138140546988286
5240,建騰,2022-01-03,2022-02-07,4.85,5.34,0.09518842783505163,False,Normal Rebalance Exit,0.027125341122746498
5355,佳總,2022-01-03,2022-01-11,7.41,6.82,-0.08546463225371118,True,Stop Loss / Trailing Stop,0.04841646110416609
5512,力麒,2022-01-03,2022-02-07,9.43,9.3,-0.01962829003181324,False,Normal Rebalance Exit,0.030169452555797817
6016,康和證,2022-01-03,2022-01-24,15.2,14.1,-0.07821092105263153,True,Stop Loss / Trailing Stop,0.0400817580395399
6122,擎邦,2022-01-03,2022-02-07,12.7,12.3,-0.03733856299212593,False,Normal Rebalance Exit,0.03173898771034866
8277,商丞,2022-01-03,2022-01-11,13.6,12.45,-0.0904013235294118,True,Stop Loss / Trailing Stop,0.03346061614791261
8440,綠電,2022-01-03,2022-01-14,28.25,25.05,-0.11911683628318584,True,Stop Loss / Trailing Stop,0.05594725560042803
1471,首利,2022-02-07,2022-03-01,8.17,7.91,-0.03766624541003674,False,Normal Rebalance Exit,0.06359597004476351
2006,東和鋼鐵,2022-02-07,2022-03-01,72.0,71.0,-0.01973138888888884,False,Normal Rebalance Exit,0.06626770228191002
2025,千興,2022-02-07,2022-03-01,5.8,5.9,0.011398879310344973,False,Normal Rebalance Exit,0.07613322749480773
2255,凱銳光電,2022-02-07,2022-03-01,48.45,52.2,0.07155688080495357,False,Normal Rebalance Exit,0.11574946061402831
2305,全友,2022-02-07,2022-03-01,10.35,10.35,-0.0058425,False,Normal Rebalance Exit,0.06371307354404052
2440,太空梭,2022-02-07,2022-02-24,17.1,15.65,-0.09063782163742698,True,Stop Loss / Trailing Stop,0.06953564056219647
2477,美隆電,2022-02-07,2022-03-01,30.4,32.6,0.06652592105263164,False,Normal Rebalance Exit,0.0628236682244364
3529,力旺,2022-02-07,2022-03-01,1635.0,1930.0,0.17458563455657503,False,Normal Rebalance Exit,0.06825720705011937
3607,谷崧,2022-02-07,2022-03-01,16.1,15.3,-0.055531940993788914,False,Normal Rebalance Exit,0.06383331733217001
3675,德微,2022-02-07,2022-03-01,228.0,274.5,0.19810486842105265,False,Normal Rebalance Exit,0.06444433511544802
5488,松普,2022-02-07,2022-02-24,9.08,8.42,-0.07852972466960353,True,Stop Loss / Trailing Stop,0.0658992397168951
5529,鉅陞,2022-02-07,2022-03-01,17.1,17.15,-0.002918523391813004,False,Normal Rebalance Exit,0.07428717799780268
5609,中菲行,2022-02-07,2022-03-01,102.0,103.0,0.0039614215686274165,False,Normal Rebalance Exit,0.0635768617368728
5701,劍湖山,2022-02-07,2022-03-01,3.04,3.09,0.010604868421052654,False,Normal Rebalance Exit,0.09808856389374819
6116,彩晶,2022-02-07,2022-03-01,16.6,16.2,-0.029938885542168753,False,Normal Rebalance Exit,0.06439857917904754
6152,百一,2022-02-07,2022-02-22,11.0,10.1,-0.0876606818181819,True,Stop Loss / Trailing Stop,0.06289343964635863
6693,廣閎科,2022-02-07,2022-02-16,160.0,147.5,-0.0839675,True,Stop Loss / Trailing Stop,0.06192880616965866
6696,仁新,2022-02-07,2022-03-01,208.0,266.5,0.2754075,False,Normal Rebalance Exit,0.09489734154341634
6832,金鼎科,2022-02-07,2022-03-01,68.0,78.7,0.1515104411764707,False,Normal Rebalance Exit,0.43510933920522415
6861,睿生光電,2022-02-07,2022-03-01,147.5,146.5,-0.012622161016949157,False,Normal Rebalance Exit,0.09381442504155947
1435,中福,2022-03-01,2022-03-31,53.0,48.5,-0.09074816037735847,True,Stop Loss / Trailing Stop,0.06275411897977305
3529,力旺,2022-03-01,2022-03-08,1930.0,1685.0,-0.13278550518134716,True,Stop Loss / Trailing Stop,0.0658892220937472
3710,連展投控,2022-03-01,2022-03-11,16.6,15.4,-0.07813165662650604,True,Stop Loss / Trailing Stop,0.06561030006611579
4951,精拓科,2022-03-01,2022-04-01,84.3,85.3,0.006019896204033177,False,Normal Rebalance Exit,0.06705900679300583
5701,劍湖山,2022-03-01,2022-04-01,3.09,3.09,-0.0058425,False,Normal Rebalance Exit,0.1104944352017917
6550,北極星藥業-KY,2022-03-01,2022-04-01,105.5,125.0,0.17899162322274884,False,Normal Rebalance Exit,0.1326457004885301
6580,台睿,2022-03-01,2022-03-07,39.5,36.6,-0.07926022151898729,True,Stop Loss / Trailing Stop,0.10233610468345639
6729,機光科技,2022-03-01,2022-03-03,27.6,24.8,-0.10729177536231885,True,Stop Loss / Trailing Stop,0.06436803750300572
8101,華冠,2022-03-01,2022-03-25,2.9,2.62,-0.102394224137931,True,Stop Loss / Trailing Stop,0.104261793287808
9103,美德醫療-DR,2022-03-01,2022-04-01,9.77,11.15,0.13540622057318338,False,Normal Rebalance Exit,0.06913001112307812
1435,中福,2022-04-01,2022-05-03,43.65,53.0,0.20836139461626588,False,Normal Rebalance Exit,0.1111339907390379
1587,吉茂,2022-04-01,2022-05-03,23.95,23.8,-0.012105548016701412,False,Normal Rebalance Exit,0.006914953246065489
2025,千興,2022-04-01,2022-04-07,5.75,5.31,-0.08236423913043481,True,Stop Loss / Trailing Stop,0.00997099956611232
2408,南亞科,2022-04-01,2022-04-14,69.2,64.1,-0.07954192196531809,True,Stop Loss / Trailing Stop,0.007543039427284992
3021,鴻名,2022-04-01,2022-05-03,21.4,20.65,-0.04088922897196259,False,Normal Rebalance Exit,0.0073109078667292155
3043,科風,2022-04-01,2022-04-11,4.74,4.3,-0.09866950421940937,True,Stop Loss / Trailing Stop,0.021360872406505766
3095,及成,2022-04-01,2022-05-03,3.0,2.81,-0.06917583333333335,False,Normal Rebalance Exit,0.03596170255535316
3678,聯享,2022-04-01,2022-04-07,54.4,49.45,-0.09683514705882348,True,Stop Loss / Trailing Stop,0.02763602911843334
3680,家登,2022-04-01,2022-04-15,233.5,211.5,-0.10006091541755893,True,Stop Loss / Trailing Stop,0.011453679351342234
3710,連展投控,2022-04-01,2022-04-07,14.3,12.9,-0.10374459790209792,True,Stop Loss / Trailing Stop,0.011258951792892827
5607,遠雄港,2022-04-01,2022-04-18,57.3,53.2,-0.07739572862129132,True,Stop Loss / Trailing Stop,0.010649893119068965
5701,劍湖山,2022-04-01,2022-05-03,3.09,2.99,-0.038204959546925404,False,Normal Rebalance Exit,0.02595377580977149
6669,緯穎,2022-04-01,2022-05-03,990.0,1035.0,0.039612045454545414,False,Normal Rebalance Exit,0.011061453557927316
6753,龍德造船,2022-04-01,2022-05-03,62.5,66.2,0.05335750000000014,False,Normal Rebalance Exit,0.016549215714109448
6763,綠界科技*,2022-04-01,2022-04-07,666.0,611.0,-0.08842508258258255,True,Stop Loss / Trailing Stop,0.012032737068800071
6788,華景電,2022-04-01,2022-04-07,152.5,138.5,-0.09764577868852456,True,Stop Loss / Trailing Stop,0.017713835148672002
8016,矽創,2022-04-01,2022-04-15,294.5,273.5,-0.07714980050933787,True,Stop Loss / Trailing Stop,0.00806746852240683
8041,東元精電,2022-04-01,2022-05-03,41.05,40.0,-0.031421062728379995,False,Normal Rebalance Exit,0.1333721555568518
8091,翔名,2022-04-01,2022-04-11,90.6,81.6,-0.10518024834437081,True,Stop Loss / Trailing Stop,0.008617487078354656
8440,綠電,2022-04-01,2022-05-03,70.6,81.6,0.14996486543909346,False,Normal Rebalance Exit,0.05445000986905991
1512,瑞利,2022-05-03,2022-05-10,3.63,3.28,-0.10226123278236912,True,Stop Loss / Trailing Stop,0.0256084919033699
3011,今皓,2022-05-03,2022-05-09,19.45,17.6,-0.1009581812339331,True,Stop Loss / Trailing Stop,0.03228452679309294
3686,達能,2022-05-03,2022-05-09,15.0,13.65,-0.09584249999999997,True,Stop Loss / Trailing Stop,0.02596336859194404
5210,寶碩,2022-05-03,2022-06-01,18.15,22.05,0.2090335330578514,False,Normal Rebalance Exit,0.045540775596871384
5701,劍湖山,2022-05-03,2022-06-01,2.99,3.01,0.000846463210702115,False,Normal Rebalance Exit,0.19337733448735392
6443,元晶,2022-05-03,2022-05-09,43.1,38.9,-0.10329029582366592,True,Stop Loss / Trailing Stop,0.031312267697292145
1468,昶和,2022-06-01,2022-07-01,12.25,12.55,0.018647295918367418,False,Normal Rebalance Exit,0.028012900573812102
1473,台南,2022-06-01,2022-07-01,19.5,18.65,-0.04943224358974366,False,Normal Rebalance Exit,0.03224731816752492
1522,堤維西,2022-06-01,2022-06-20,28.5,25.75,-0.1023337280701754,True,Stop Loss / Trailing Stop,0.02651916007562271
1524,耿鼎,2022-06-01,2022-07-01,19.8,17.95,-0.09927684343434354,True,Stop Loss / Trailing Stop,0.0510943988433374
1539,巨庭,2022-06-01,2022-06-17,32.3,28.65,-0.11884559597523217,True,Stop Loss / Trailing Stop,0.043240817849201946
2516,新建,2022-06-01,2022-07-01,5.34,4.97,-0.07513088951310867,False,Normal Rebalance Exit,0.0730760420078581
2543,皇昌,2022-06-01,2022-07-01,8.87,8.4,-0.05883009864712499,False,Normal Rebalance Exit,0.02702269352711587
3024,憶聲,2022-06-01,2022-07-01,12.55,11.75,-0.06958751992031878,False,Normal Rebalance Exit,0.02406886549976219
3095,及成,2022-06-01,2022-07-01,3.04,2.81,-0.08150039473684215,True,Stop Loss / Trailing Stop,0.02457185376193652
3570,大塚,2022-06-01,2022-07-01,88.6,79.5,-0.10855130361173806,True,Stop Loss / Trailing Stop,0.02393295093236428
4116,明基醫,2022-06-01,2022-07-01,59.2,70.8,0.19010344594594583,False,Normal Rebalance Exit,0.026155934230026292
4402,郡都開發,2022-06-01,2022-07-01,8.41,11.4,0.34968663198573124,False,Normal Rebalance Exit,0.03387759185208351
4406,新昕纖,2022-06-01,2022-07-01,10.45,9.9,-0.05847407894736836,False,Normal Rebalance Exit,0.027159103748329444
4413,飛寶企業,2022-06-01,2022-06-06,18.25,16.95,-0.07707537671232881,True,Stop Loss / Trailing Stop,0.03212972508100432
4554,橙的,2022-06-01,2022-06-13,40.0,35.0,-0.1308425,True,Stop Loss / Trailing Stop,0.028023404118881698
5701,劍湖山,2022-06-01,2022-07-01,3.01,3.13,0.034024609634551534,False,Normal Rebalance Exit,0.03436330428229686
6616,特昇-KY,2022-06-01,2022-06-06,29.95,25.85,-0.1427373247078463,True,Stop Loss / Trailing Stop,0.058832902782310445
6753,龍德造船,2022-06-01,2022-07-01,65.9,64.6,-0.025569358877086695,False,Normal Rebalance Exit,0.02739165105984711
8084,巨虹,2022-06-01,2022-07-01,79.7,84.2,0.050619231493099076,False,Normal Rebalance Exit,0.025320876582173166
8097,常珵,2022-06-01,2022-06-21,83.1,75.8,-0.0936884687123947,True,Stop Loss / Trailing Stop,0.04433055985462441
2603,長榮,2022-07-01,2022-08-01,79.8,96.6,0.20468381578947367,False,Normal Rebalance Exit,0.1348888846285966
3529,力旺,2022-07-01,2022-08-01,960.0,1105.0,0.14519916666666674,False,Normal Rebalance Exit,0.1365543814737108
